K_per_kw_month,optimal_mw,optimal_net_mean_$M,optimal_vs_lmp_only,fixed100_net_mean_$M,fixed100_vs_lmp_only,lmp_only_mean_$M
6.86,100.0,36366.35523829299,2.9524576235053246,36366.35523829299,2.9524576235053246,36363.40278066949
6.88,100.0,36366.343238293,2.940457623510156,36366.343238293,2.940457623510156,36363.40278066949
6.9,100.0,36366.331238292994,2.928457623507711,36366.331238292994,2.928457623507711,36363.40278066949
6.92,100.0,36366.31923829299,2.9164576235052664,36366.31923829299,2.9164576235052664,36363.40278066949
6.94,100.0,36366.307238293,2.9044576235100976,36366.307238293,2.9044576235100976,36363.40278066949
6.96,100.0,36366.295238292994,2.892457623507653,36366.295238292994,2.892457623507653,36363.40278066949
6.98,100.0,36366.28323829299,2.880457623505208,36366.28323829299,2.880457623505208,36363.40278066949
7.0,100.0,36366.271238293,2.8684576235100394,36366.271238293,2.8684576235100394,36363.40278066949
7.02,100.0,36366.259238292994,2.8564576235075947,36366.259238292994,2.8564576235075947,36363.40278066949
7.04,100.0,36366.24723829299,2.84445762350515,36366.24723829299,2.84445762350515,36363.40278066949
7.06,100.0,36366.235238293,2.832457623509981,36366.235238293,2.832457623509981,36363.40278066949
7.08,100.0,36366.223238292994,2.8204576235075365,36366.223238292994,2.8204576235075365,36363.40278066949
7.1,100.0,36366.21123829299,2.8084576235050918,36366.21123829299,2.8084576235050918,36363.40278066949
7.12,100.0,36366.199238293,2.796457623509923,36366.199238293,2.796457623509923,36363.40278066949
7.14,100.0,36366.187238292994,2.7844576235074783,36366.187238292994,2.7844576235074783,36363.40278066949
7.16,100.0,36366.17523829299,2.7724576235050336,36366.17523829299,2.7724576235050336,36363.40278066949
7.18,100.0,36366.163238293,2.760457623509865,36366.163238293,2.760457623509865,36363.40278066949
7.2,100.0,36366.151238292994,2.74845762350742,36366.151238292994,2.74845762350742,36363.40278066949
7.22,100.0,36366.13923829299,2.7364576235049753,36366.13923829299,2.7364576235049753,36363.40278066949
7.24,100.0,36366.127238293,2.7244576235098066,36366.127238293,2.7244576235098066,36363.40278066949
7.26,100.0,36366.115238292994,2.712457623507362,36366.115238292994,2.712457623507362,36363.40278066949
