K_per_kw_month,optimal_mw,optimal_net_mean_$M,optimal_vs_lmp_only,fixed100_net_mean_$M,fixed100_vs_lmp_only,lmp_only_mean_$M
11.72,0.0,36377.2641731484,0.0,36372.412271083274,-4.851902065121976,36377.2641731484
11.74,0.0,36377.2641731484,0.0,36372.40027108327,-4.863902065124421,36377.2641731484
11.76,0.0,36377.2641731484,0.0,36372.38827108328,-4.87590206511959,36377.2641731484
11.78,0.0,36377.2641731484,0.0,36372.376271083274,-4.887902065122034,36377.2641731484
11.8,0.0,36377.2641731484,0.0,36372.36427108327,-4.899902065124479,36377.2641731484
11.82,0.0,36377.2641731484,0.0,36372.35227108328,-4.911902065119648,36377.2641731484
11.84,0.0,36377.2641731484,0.0,36372.340271083274,-4.923902065122093,36377.2641731484
11.86,0.0,36377.2641731484,0.0,36372.32827108327,-4.935902065124537,36377.2641731484
11.88,0.0,36377.2641731484,0.0,36372.31627108328,-4.947902065119706,36377.2641731484
11.9,0.0,36377.2641731484,0.0,36372.304271083274,-4.959902065122151,36377.2641731484
11.92,0.0,36377.2641731484,0.0,36372.29227108327,-4.9719020651245955,36377.2641731484
11.94,0.0,36377.2641731484,0.0,36372.28027108328,-4.983902065119764,36377.2641731484
11.96,0.0,36377.2641731484,0.0,36372.268271083274,-4.995902065122209,36377.2641731484
11.98,0.0,36377.2641731484,0.0,36372.25627108327,-5.007902065124654,36377.2641731484
12.0,0.0,36377.2641731484,0.0,36372.24427108328,-5.0199020651198225,36377.2641731484
12.02,0.0,36377.2641731484,0.0,36372.232271083274,-5.031902065122267,36377.2641731484
12.04,0.0,36377.2641731484,0.0,36372.22027108327,-5.043902065124712,36377.2641731484
12.06,0.0,36377.2641731484,0.0,36372.20827108328,-5.055902065119881,36377.2641731484
12.08,0.0,36377.2641731484,0.0,36372.196271083274,-5.067902065122325,36377.2641731484
12.1,0.0,36377.2641731484,0.0,36372.18427108327,-5.07990206512477,36377.2641731484
12.12,0.0,36377.2641731484,0.0,36372.17227108328,-5.091902065119939,36377.2641731484
12.14,0.0,36377.2641731484,0.0,36372.160271083274,-5.103902065122384,36377.2641731484
12.16,0.0,36377.2641731484,0.0,36372.14827108327,-5.115902065124828,36377.2641731484
12.18,0.0,36377.2641731484,0.0,36372.13627108328,-5.127902065119997,36377.2641731484
12.2,0.0,36377.2641731484,0.0,36372.124271083274,-5.139902065122442,36377.2641731484
12.22,0.0,36377.2641731484,0.0,36372.11227108327,-5.151902065124887,36377.2641731484
12.24,0.0,36377.2641731484,0.0,36372.100271083276,-5.163902065120055,36377.2641731484
12.26,0.0,36377.2641731484,0.0,36372.088271083274,-5.1759020651225,36377.2641731484
12.28,0.0,36377.2641731484,0.0,36372.07627108327,-5.187902065124945,36377.2641731484
12.3,0.0,36377.2641731484,0.0,36372.064271083276,-5.1999020651201135,36377.2641731484
12.32,0.0,36377.2641731484,0.0,36372.052271083274,-5.211902065122558,36377.2641731484
12.34,0.0,36377.2641731484,0.0,36372.04027108327,-5.223902065125003,36377.2641731484
12.36,0.0,36377.2641731484,0.0,36372.028271083276,-5.235902065120172,36377.2641731484
12.38,0.0,36377.2641731484,0.0,36372.016271083274,-5.2479020651226165,36377.2641731484
12.4,0.0,36377.2641731484,0.0,36372.00427108327,-5.259902065125061,36377.2641731484
12.42,0.0,36377.2641731484,0.0,36371.992271083276,-5.27190206512023,36377.2641731484
12.44,0.0,36377.2641731484,0.0,36371.980271083274,-5.283902065122675,36377.2641731484
12.46,0.0,36377.2641731484,0.0,36371.96827108327,-5.295902065125119,36377.2641731484
12.48,0.0,36377.2641731484,0.0,36371.956271083276,-5.307902065120288,36377.2641731484
12.5,0.0,36377.2641731484,0.0,36371.94427108327,-5.319902065122733,36377.2641731484
12.52,0.0,36377.2641731484,0.0,36371.93227108327,-5.331902065125178,36377.2641731484
12.54,0.0,36377.2641731484,0.0,36371.920271083276,-5.343902065120346,36377.2641731484
12.56,0.0,36377.2641731484,0.0,36371.90827108327,-5.355902065122791,36377.2641731484
12.58,0.0,36377.2641731484,0.0,36371.89627108327,-5.367902065125236,36377.2641731484
12.6,0.0,36377.2641731484,0.0,36371.884271083276,-5.379902065120405,36377.2641731484
12.62,0.0,36377.2641731484,0.0,36371.87227108327,-5.391902065122849,36377.2641731484
12.64,0.0,36377.2641731484,0.0,36371.86027108327,-5.403902065125294,36377.2641731484
12.66,0.0,36377.2641731484,0.0,36371.848271083276,-5.415902065120463,36377.2641731484
12.68,0.0,36377.2641731484,0.0,36371.83627108327,-5.4279020651229075,36377.2641731484
12.7,0.0,36377.2641731484,0.0,36371.82427108327,-5.439902065125352,36377.2641731484
12.72,0.0,36377.2641731484,0.0,36371.812271083276,-5.451902065120521,36377.2641731484
12.74,0.0,36377.2641731484,0.0,36371.80027108327,-5.463902065122966,36377.2641731484
12.76,0.0,36377.2641731484,0.0,36371.78827108327,-5.4759020651254104,36377.2641731484
12.78,0.0,36377.2641731484,0.0,36371.776271083276,-5.487902065120579,36377.2641731484
12.8,0.0,36377.2641731484,0.0,36371.76427108327,-5.499902065123024,36377.2641731484
12.82,0.0,36377.2641731484,0.0,36371.75227108327,-5.511902065125469,36377.2641731484
12.84,0.0,36377.2641731484,0.0,36371.740271083276,-5.523902065120637,36377.2641731484
12.86,0.0,36377.2641731484,0.0,36371.72827108327,-5.535902065123082,36377.2641731484
12.88,0.0,36377.2641731484,0.0,36371.71627108327,-5.547902065125527,36377.2641731484
12.9,0.0,36377.2641731484,0.0,36371.704271083276,-5.559902065120696,36377.2641731484
12.92,0.0,36377.2641731484,0.0,36371.69227108327,-5.57190206512314,36377.2641731484
12.94,0.0,36377.2641731484,0.0,36371.68027108327,-5.583902065125585,36377.2641731484
12.96,0.0,36377.2641731484,0.0,36371.668271083276,-5.595902065120754,36377.2641731484
12.98,0.0,36377.2641731484,0.0,36371.65627108327,-5.6079020651231986,36377.2641731484
13.0,0.0,36377.2641731484,0.0,36371.64427108327,-5.619902065125643,36377.2641731484
13.02,0.0,36377.2641731484,0.0,36371.632271083276,-5.631902065120812,36377.2641731484
13.04,0.0,36377.2641731484,0.0,36371.62027108327,-5.643902065123257,36377.2641731484
13.06,0.0,36377.2641731484,0.0,36371.60827108327,-5.6559020651257015,36377.2641731484
13.08,0.0,36377.2641731484,0.0,36371.596271083275,-5.66790206512087,36377.2641731484
13.1,0.0,36377.2641731484,0.0,36371.58427108327,-5.679902065123315,36377.2641731484
13.12,0.0,36377.2641731484,0.0,36371.57227108327,-5.69190206512576,36377.2641731484
13.14,0.0,36377.2641731484,0.0,36371.560271083275,-5.7039020651209285,36377.2641731484
13.16,0.0,36377.2641731484,0.0,36371.54827108327,-5.715902065123373,36377.2641731484
13.18,0.0,36377.2641731484,0.0,36371.53627108327,-5.727902065125818,36377.2641731484
13.2,0.0,36377.2641731484,0.0,36371.524271083275,-5.739902065120987,36377.2641731484
13.22,0.0,36377.2641731484,0.0,36371.51227108327,-5.751902065123431,36377.2641731484
13.24,0.0,36377.2641731484,0.0,36371.50027108327,-5.763902065125876,36377.2641731484
13.26,0.0,36377.2641731484,0.0,36371.488271083275,-5.775902065121045,36377.2641731484
13.28,0.0,36377.2641731484,0.0,36371.47627108327,-5.78790206512349,36377.2641731484
13.3,0.0,36377.2641731484,0.0,36371.46427108327,-5.799902065125934,36377.2641731484
13.32,0.0,36377.2641731484,0.0,36371.452271083275,-5.811902065121103,36377.2641731484
13.34,0.0,36377.2641731484,0.0,36371.44027108327,-5.823902065123548,36377.2641731484
13.36,0.0,36377.2641731484,0.0,36371.42827108327,-5.8359020651259925,36377.2641731484
13.38,0.0,36377.2641731484,0.0,36371.416271083275,-5.847902065121161,36377.2641731484
13.4,0.0,36377.2641731484,0.0,36371.40427108327,-5.859902065123606,36377.2641731484
13.42,0.0,36377.2641731484,0.0,36371.39227108327,-5.871902065126051,36377.2641731484
13.44,0.0,36377.2641731484,0.0,36371.380271083275,-5.8839020651212195,36377.2641731484
13.46,0.0,36377.2641731484,0.0,36371.36827108327,-5.895902065123664,36377.2641731484
13.48,0.0,36377.2641731484,0.0,36371.35627108327,-5.907902065126109,36377.2641731484
13.5,0.0,36377.2641731484,0.0,36371.344271083275,-5.919902065121278,36377.2641731484
13.52,0.0,36377.2641731484,0.0,36371.33227108327,-5.931902065123722,36377.2641731484
13.54,0.0,36377.2641731484,0.0,36371.32027108327,-5.943902065126167,36377.2641731484
13.56,0.0,36377.2641731484,0.0,36371.308271083275,-5.955902065121336,36377.2641731484
13.58,0.0,36377.2641731484,0.0,36371.29627108327,-5.967902065123781,36377.2641731484
13.6,0.0,36377.2641731484,0.0,36371.28427108327,-5.979902065126225,36377.2641731484
13.62,0.0,36377.2641731484,0.0,36371.272271083275,-5.991902065121394,36377.2641731484
13.64,0.0,36377.2641731484,0.0,36371.26027108327,-6.003902065123839,36377.2641731484
13.66,0.0,36377.2641731484,0.0,36371.24827108327,-6.015902065126284,36377.2641731484
13.68,0.0,36377.2641731484,0.0,36371.236271083275,-6.027902065121452,36377.2641731484
13.7,0.0,36377.2641731484,0.0,36371.22427108327,-6.039902065123897,36377.2641731484
13.72,0.0,36377.2641731484,0.0,36371.21227108327,-6.051902065126342,36377.2641731484
13.74,0.0,36377.2641731484,0.0,36371.200271083275,-6.0639020651215105,36377.2641731484
13.76,0.0,36377.2641731484,0.0,36371.18827108327,-6.075902065123955,36377.2641731484
13.78,0.0,36377.2641731484,0.0,36371.17627108328,-6.087902065119124,36377.2641731484
13.8,0.0,36377.2641731484,0.0,36371.164271083275,-6.099902065121569,36377.2641731484
13.82,0.0,36377.2641731484,0.0,36371.15227108327,-6.1119020651240135,36377.2641731484
13.84,0.0,36377.2641731484,0.0,36371.14027108328,-6.123902065119182,36377.2641731484
13.86,0.0,36377.2641731484,0.0,36371.128271083275,-6.135902065121627,36377.2641731484
13.88,0.0,36377.2641731484,0.0,36371.11627108327,-6.147902065124072,36377.2641731484
13.9,0.0,36377.2641731484,0.0,36371.10427108328,-6.15990206511924,36377.2641731484
13.92,0.0,36377.2641731484,0.0,36371.092271083275,-6.171902065121685,36377.2641731484
13.94,0.0,36377.2641731484,0.0,36371.08027108327,-6.18390206512413,36377.2641731484
13.96,0.0,36377.2641731484,0.0,36371.06827108328,-6.195902065119299,36377.2641731484
13.98,0.0,36377.2641731484,0.0,36371.056271083275,-6.207902065121743,36377.2641731484
14.0,0.0,36377.2641731484,0.0,36371.04427108327,-6.219902065124188,36377.2641731484
14.02,0.0,36377.2641731484,0.0,36371.03227108328,-6.231902065119357,36377.2641731484
14.04,0.0,36377.2641731484,0.0,36371.020271083275,-6.243902065121802,36377.2641731484
14.06,0.0,36377.2641731484,0.0,36371.00827108327,-6.255902065124246,36377.2641731484
14.08,0.0,36377.2641731484,0.0,36370.99627108328,-6.267902065119415,36377.2641731484
14.1,0.0,36377.2641731484,0.0,36370.984271083275,-6.27990206512186,36377.2641731484
14.12,0.0,36377.2641731484,0.0,36370.97227108327,-6.2919020651243045,36377.2641731484
14.14,0.0,36377.2641731484,0.0,36370.96027108328,-6.303902065119473,36377.2641731484
14.16,0.0,36377.2641731484,0.0,36370.948271083274,-6.315902065121918,36377.2641731484
14.18,0.0,36377.2641731484,0.0,36370.93627108327,-6.327902065124363,36377.2641731484
14.2,0.0,36377.2641731484,0.0,36370.92427108328,-6.3399020651195315,36377.2641731484
14.22,0.0,36377.2641731484,0.0,36370.912271083274,-6.351902065121976,36377.2641731484
14.24,0.0,36377.2641731484,0.0,36370.90027108327,-6.363902065124421,36377.2641731484
14.26,0.0,36377.2641731484,0.0,36370.88827108328,-6.37590206511959,36377.2641731484
14.28,0.0,36377.2641731484,0.0,36370.876271083274,-6.387902065122034,36377.2641731484
14.3,0.0,36377.2641731484,0.0,36370.86427108327,-6.399902065124479,36377.2641731484
14.32,0.0,36377.2641731484,0.0,36370.85227108328,-6.411902065119648,36377.2641731484
14.34,0.0,36377.2641731484,0.0,36370.840271083274,-6.423902065122093,36377.2641731484
14.36,0.0,36377.2641731484,0.0,36370.82827108327,-6.435902065124537,36377.2641731484
14.38,0.0,36377.2641731484,0.0,36370.81627108328,-6.447902065119706,36377.2641731484
14.4,0.0,36377.2641731484,0.0,36370.804271083274,-6.459902065122151,36377.2641731484
14.42,0.0,36377.2641731484,0.0,36370.79227108327,-6.4719020651245955,36377.2641731484
14.44,0.0,36377.2641731484,0.0,36370.78027108328,-6.483902065119764,36377.2641731484
14.46,0.0,36377.2641731484,0.0,36370.768271083274,-6.495902065122209,36377.2641731484
14.48,0.0,36377.2641731484,0.0,36370.75627108327,-6.507902065124654,36377.2641731484
14.5,0.0,36377.2641731484,0.0,36370.74427108328,-6.5199020651198225,36377.2641731484
14.52,0.0,36377.2641731484,0.0,36370.732271083274,-6.531902065122267,36377.2641731484
14.54,0.0,36377.2641731484,0.0,36370.72027108327,-6.543902065124712,36377.2641731484
14.56,0.0,36377.2641731484,0.0,36370.70827108328,-6.555902065119881,36377.2641731484
14.58,0.0,36377.2641731484,0.0,36370.696271083274,-6.567902065122325,36377.2641731484
14.6,0.0,36377.2641731484,0.0,36370.68427108327,-6.57990206512477,36377.2641731484
14.62,0.0,36377.2641731484,0.0,36370.67227108328,-6.591902065119939,36377.2641731484
14.64,0.0,36377.2641731484,0.0,36370.660271083274,-6.603902065122384,36377.2641731484
14.66,0.0,36377.2641731484,0.0,36370.64827108327,-6.615902065124828,36377.2641731484
14.68,0.0,36377.2641731484,0.0,36370.63627108328,-6.627902065119997,36377.2641731484
14.7,0.0,36377.2641731484,0.0,36370.624271083274,-6.639902065122442,36377.2641731484
14.72,0.0,36377.2641731484,0.0,36370.61227108327,-6.651902065124887,36377.2641731484
14.74,0.0,36377.2641731484,0.0,36370.600271083276,-6.663902065120055,36377.2641731484
14.76,0.0,36377.2641731484,0.0,36370.588271083274,-6.6759020651225,36377.2641731484
14.78,0.0,36377.2641731484,0.0,36370.57627108327,-6.687902065124945,36377.2641731484
14.8,0.0,36377.2641731484,0.0,36370.564271083276,-6.6999020651201135,36377.2641731484
14.82,0.0,36377.2641731484,0.0,36370.552271083274,-6.711902065122558,36377.2641731484
14.84,0.0,36377.2641731484,0.0,36370.54027108327,-6.723902065125003,36377.2641731484
14.86,0.0,36377.2641731484,0.0,36370.528271083276,-6.735902065120172,36377.2641731484
14.88,0.0,36377.2641731484,0.0,36370.516271083274,-6.7479020651226165,36377.2641731484
14.9,0.0,36377.2641731484,0.0,36370.50427108327,-6.759902065125061,36377.2641731484
14.92,0.0,36377.2641731484,0.0,36370.492271083276,-6.77190206512023,36377.2641731484
14.94,0.0,36377.2641731484,0.0,36370.480271083274,-6.783902065122675,36377.2641731484
14.96,0.0,36377.2641731484,0.0,36370.46827108327,-6.795902065125119,36377.2641731484
14.98,0.0,36377.2641731484,0.0,36370.456271083276,-6.807902065120288,36377.2641731484
15.0,0.0,36377.2641731484,0.0,36370.44427108327,-6.819902065122733,36377.2641731484
